Product Name,Price,URL
"Lenovo ThinkPad X260 Intel Core I5, 8GB RAM, 256GB SSD, 12.5'' RENEWED 6 Months Warranty.",15140,https://www.jumia.co.ke/customer/account/login/?tkWl=LE842CL3CCRBRNAFAMZ-396838225&return=%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
HP REFURBISHED ELITEBOOK 8460P CORE I5 4GB 500 HDD 14'' WINDOWS 10 (1YR WRTY),14999,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246CL1F7M6KNAFAMZ-82194021&return=%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
DELL Latitude 3340-Core I3-8gb Ram-256gb SSD-Refurbished-win10 Pro-14''-grey And Red,15999,
"HP EliteBook 830 G7 Core I5 10th Generation 16GB RAM 512GB SSD 13.3 Inches Touchscreen, Windows 11 Pro, Quad Core, HDMI, Refurbished Laptop",41990,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246CL606P30NAFAMZ-435608305&return=%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
"HP 256GB Fast SSD ,8GB RAM, Elitebook Refurbished Laptop 14'' Inches Screen Display, Intel Core I5 Laptop & Bluetooth,Webcam, Windows 11 PRO Activated, Office & Basic Software Installed + Free Bag + Charger + Mouse Pad + Free Wireless Mouse + Extension",20499,
"HP EliteBook 830 G5 – Core I5 7th Gen, 8GB RAM, 256GB SSD, 13.3” FHD Display, Windows 10 Pro",25174,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246CL5L07YJNAFAMZ-451698231&return=%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
"HP 8GB Ram 500GB HDD, 6th Generation, Refurbished EliteBook 840 G3 Intel Core I5, 14"" Inches Screen Display, Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad + Free Extension.",25500,
"HP Refurbished EliteBook 820 G3 Core I7 16GB RAM 256GB SSD 6th Gen 12.5"" Ultraslim Laptop",23999,
"Lenovo Refurbished ThinkPad X390, 14.0 Inches FHD Touch, Intel Core I5 8th Gen Processor, 8GB RAM, 256GB SSD, Windows 11 Pro",22000,https://www.jumia.co.ke/customer/account/login/?tkWl=LE842CL5G8YP3NAFAMZ-454497747&return=%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
"HP 8GB RAM, 500GB Hard Disk HP Elitebook Refurbished Laptop 14'' Inches Screen Display, & Intel Core I5 Laptop, Bluetooth,Webcam, Windows 11 PRO Activated, Office & Basic Software Installed + Free Bag + Charger +Mouse Pad + Wireless Mouse + Extension",18999,
HP Refurbished Laptop EliteBook 840 G5 Core I7 8GB 256GB SSD 8th Gen 14'' Touchscreen Ultrabook Laptop,35000,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246CL55MTI7NAFAMZ-452038816&return=%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
"HP Refurbished ProBook 440 G5 Core I5 8GB RAM 256GB SSD 14"" 8th Gen Ultra-Slim Laptop + Bag .",24999,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246CL5AKH7GNAFAMZ-444158618&return=%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
"HP Refurbished Elitebook 840 G5 8th Generation Core I5, 8GB RAM, 256GB SSD -14"" inches screen display windows 10 pro installed and activated plus complete charger",28000,
"DELL Latitude 7280 6th Gen-Core I5-8GB Ram-256GB SSD-TouchScreen Refurbished- 13""-Black-Win 10 (6 Months WRTY)",17500,https://www.jumia.co.ke/customer/account/login/?tkWl=DE168CL6KSRIRNAFAMZ-449819923&return=%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
Lenovo Refurbished Thinkpad Yoga 11e x360 Intel Core i5 7th Gen 8GB RAM 256GB SSD 11.6 Touchscreen Convertible Laptop,21600,https://www.jumia.co.ke/customer/account/login/?tkWl=LE842CL2C3WVHNAFAMZ-225635443&return=%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
"HP EliteBook 840 G6 Touchscreen-8th Gen -Core I5, 8GB RAM, 256GB-SSD windows 11 pro installed and activaed plus complete charger",33000,
"HP Refurbished EliteBook 840 G1 Core I5 8GB RAM 500GB HDD 14"" Touchscreen Windows Laptop + Bag",19800,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246CL5TKBNDNAFAMZ-455728151&return=%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
"HP Refurbished Elitebook 820 G4 Core I5 8GB RAM 256GB SSD 7th Gen 12.5"" Ultraslim Laptop (6 Months WRTY)",21599,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246CL3NWGCKNAFAMZ-392883521&return=%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
"Lenovo Refurbished Thinkpad x280 core i5 8th generation 16GB RAM 256GB SSD, 12.5 Inches ultraportable business laptop, HD camera, USB Type c, USB and HDMI",24999,https://www.jumia.co.ke/customer/account/login/?tkWl=LE842CL6562LVNAFAMZ-454019182&return=%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
"HP Refurbished Elitebook 840 G3 6th Gen , Core I5, 8GB RAM- SSD 256GB -14"", Sliver (6 Months WRTY)",19999,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246CL0T0BLKNAFAMZ-87196608&return=%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
"HP Refurbished Elitebook 820 Core I5, 8GB RAM 256GB SSD -12.5"", Black, 6 Months WRTY",15990,
Lenovo Refurbished Thinkpad X250 Intel Core I5 8 GB RAM 500 GB HDD 12.5'' Black (6 Months WRTY),14499,https://www.jumia.co.ke/customer/account/login/?tkWl=LE842CL013A94NAFAMZ-35273033&return=%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
"HP EliteBook 1TB HDD Storage 16GB RAM Slim Ultrabook Refurbished Laptop 820 G1 Intel Core I5, Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad + Free Extension.",23700,
Lenovo Refurbished Thinkpad 11E Celeron - 4 GB RAM - SSD 128GB 11.6'' - Black,10290,
"DELL Core I5, 8GB, 256 GB SSD Windows 10 Trial Refurbished Latitude 7440, 14.0'',",16999,https://www.jumia.co.ke/customer/account/login/?tkWl=DE168CL094ZHGNAFAMZ-81579998&return=%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
"HP Refurbished ProBook 640 G1 Core I5, 8GB RAM, 500GB HDD, Windows 10, 6 Months WRTY",15299,
"Lenovo Refurbished Thinkpad X240-Core I5,8GB Ram,500GB HDD Storage 12.5''",14249,
"HP Refurbished EliteBook RAM 8GB HDD 500GB Core I5 14"" Windows, Office Basic Software Installed (6 Months WRTY)",12599,
"Apple MacBook Pro 13"" Core I5 2.4GHz 8GB RAM, 500GB HDD (2012) Silver Refurbished",19799,
"Samsung Chromebook XE310 – Intel Celeron N4000 - 11.6"" HD Screen, Storage 4GB RAM 16GB SSD, Bluetooth, Type C – Camera - Chrome OS - Refurb - Dark Silver (6 Months WRTY)",8999,
"Lenovo 100e Chromebook - AMD A4 -9120C Radeon R4 - Storage 4GB RAM - 32GB EMMC - Chrome OS - 11.6"" Screen– WiFi- Refurb (6 Months WRTY)",8599,
DELL Chromebook X360 Celeron 4GB RAM/32 GB SSD/touchscreen/Chrome OS/ Refurbished...Special Offer!!!,8999,
Lenovo Refurbished Thinkpad 11E Celeron - 4 GB RAM - SSD 128GB 11.6'' - Black (6 Months WRTY),10290,
"HP Chromebook 11 G6 EE, Intel Celeron Dual N3350 , Storage 4GB RAM/16GB SSD, TYPE C, WIFI, Bluetooth, Camera , Chrome OS, Black Refurb (6 Months WRTY)",8599,
"EBXYA 7-in-1 Type-C HDMI Hub/Expansion Dock, USB 3.0 data transfer, SD card slot + TF card slot, HDMI video output, computer stand expansion dock",4020,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA62T7L1NAFAMZ-452661160&return=https%3A%2F%2Fwww.jumia.co.ke%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
Ergonomic Aluminum Laptop Stand With 360 Rotating Base,2650,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA68JJGNNAFAMZ-456409019&return=https%3A%2F%2Fwww.jumia.co.ke%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
"Hollyland Lark M2 Wireless Lavalier Microphone For Camera PC Laptop Phones, Mini Lapel Microphone Wireless, 48KHz 24Bit, 1000ft Range, Noise Cancellation, 30H Battery For Video Recording, Streaming",14650,https://www.jumia.co.ke/customer/account/login/?tkWl=HO399MI4JIA5HNAFAMZ-333869948&return=https%3A%2F%2Fwww.jumia.co.ke%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
"HP Refurbished EX-UK ProBook 430 G8 Laptop, 13.3-inch Full HD (1920 x 1080), Intel Core i5 11th Generation, 256GB SSD, 8GB RAM, Windows 11 Pro",38000,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246CL52VW98NAFAMZ-464366232&return=https%3A%2F%2Fwww.jumia.co.ke%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
Portable Foldable Aluminium Alloy Desktop Laptop Stand Tablet Stand -(Black),799,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA5YJGHZNAFAMZ-456409147&return=https%3A%2F%2Fwww.jumia.co.ke%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
Shield Type Laptops Stand - 1 Pair - Silver/Black,174,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA62E9TBNAFAMZ-457877540&return=https%3A%2F%2Fwww.jumia.co.ke%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
Big Adjustable Portable Laptop/computer Workstation,7560,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840FD0VGXPFNAFAMZ-72460486&return=https%3A%2F%2Fwww.jumia.co.ke%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
Portable Foldable Aluminium Alloy Desktop Laptop Stand Tablet Stand -(Silver),799,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA66SRFJNAFAMZ-456416216&return=https%3A%2F%2Fwww.jumia.co.ke%2Fcatalog%2F%3Fq%3Dlaptop%26page%3D3
